1,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
7,0,0,0,0,0,18,18,0,0,0,0,23,18,0,0,18,0,0,0,0,0,0,0,7
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,16,0,0,0,0,7
7,0,0,0,0,0,16,21,16,1,0,16,16,0,0,1,6,6,6,6,6,1,0,0,7
1,0,0,0,1,6,6,6,6,7,0,1,1,1,0,7,23,0,0,0,23,7,24,0,7
7,0,25,0,7,0,0,23,0,7,0,0,0,0,0,7,0,0,0,0,0,7,0,0,7
1,6,6,6,1,0,0,0,0,1,21,21,21,21,21,1,0,0,0,0,0,7,0,17,7
7,23,23,23,0,0,0,0,0,23,1,6,6,6,1,23,0,0,16,0,0,7,0,0,7
7,0,0,0,0,0,0,21,0,0,7,0,0,0,7,29,29,29,1,0,0,7,19,0,7
7,0,0,0,0,0,22,1,24,0,7,0,0,0,7,29,29,29,7,19,0,1,0,0,7
7,0,0,0,0,0,0,23,0,0,7,0,0,0,7,29,29,29,7,0,0,0,0,22,7
7,0,0,0,1,0,0,0,0,0,1,6,6,6,1,29,29,29,7,1,0,0,0,0,1
7,0,0,17,7,0,16,0,0,0,7,0,18,0,7,29,29,29,7,23,0,1,17,19,7
7,0,21,0,7,0,1,0,16,0,1,19,0,17,1,29,29,29,7,0,22,7,0,0,7
7,0,1,0,7,0,7,0,1,0,0,0,21,0,0,0,0,0,7,21,0,7,25,0,7
7,0,23,0,1,6,1,6,1,6,6,6,6,6,6,6,6,6,1,1,0,1,6,6,1
7,19,0,0,0,0,0,0,0,18,0,18,0,18,0,18,0,0,23,1,0,18,0,18,0
7,0,25,0,1,0,0,0,0,0,21,0,0,0,21,0,0,16,0,0,0,0,21,0,0
1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
