1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,1,0,1,6,1
7,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,7
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,17,1,0,25,0,7
7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,6,6,6,1
7,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,0,0,0,0,0,7
7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,21,21,0,0,7
7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,1,24,0,7
7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,29,29,7
7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,29,29,7
7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,29,29,7
7,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,1,29,29,7
7,0,7,23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,7,29,29,7
7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,29,7
7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,29,29,7
7,0,1,0,0,1,0,1,0,1,0,0,1,29,29,29,29,29,1,29,29,1,0,0,1
7,0,0,0,0,7,0,7,0,7,29,29,7,0,0,0,0,0,7,0,0,23,0,0,23
7,0,25,0,0,7,21,7,21,7,29,29,7,21,21,21,21,21,7,21,16,0,16,16,0
1,6,6,6,6,1,6,1,6,1,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1
