1,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7
7,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,7
1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,1,7
7,23,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,23,0,23,0,0,0,0,7
7,0,0,26,26,0,23,0,0,0,1,0,23,0,0,0,23,0,0,0,0,0,0,0,1
7,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,0,26,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,25,0,0,0,7
7,0,0,26,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
7,0,0,0,0,0,0,23,0,23,1,7,7,7,1,23,0,0,0,0,0,0,23,23,7
7,0,0,0,0,0,0,0,0,0,23,1,7,1,23,0,0,0,0,0,0,0,0,0,7
7,0,0,0,0,0,0,26,0,0,0,23,1,23,0,0,0,0,0,0,0,0,0,0,7
7,0,25,0,1,21,21,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,7
1,6,6,6,1,6,6,1,0,0,0,0,0,0,0,1,6,6,6,6,6,1,0,0,7
7,0,0,0,0,0,0,23,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,0,1,6,6,6,6,6,1
