1,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,0,0,25,1,6,6,6,1,6,6,6,6,6,6,1,6,6,6,6,1,25,0,0,7
1,6,6,1,23,0,0,0,0,0,0,0,0,0,0,7,23,0,0,23,1,1,1,0,7
7,0,0,0,0,0,1,29,1,1,29,1,21,0,0,1,0,0,0,0,23,0,0,0,7
7,0,0,25,1,29,7,29,7,29,29,1,6,1,0,0,0,0,0,0,0,0,0,0,7
7,0,1,6,1,29,7,29,7,29,29,7,0,0,0,1,0,0,0,0,0,0,0,0,7
7,0,23,23,7,29,1,29,1,29,29,7,0,0,0,7,0,0,1,6,6,1,0,0,7
7,0,0,0,7,29,29,29,29,1,29,7,0,1,6,1,24,0,0,0,0,0,0,0,7
7,0,0,0,7,29,29,29,29,29,29,7,0,0,0,0,0,0,21,0,0,21,0,0,7
7,0,0,0,1,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1
7,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23,0,0,0,7
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,6,6,6,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7
7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7
7,0,0,0,7,0,0,0,7,29,29,29,7,29,29,29,7,29,29,29,7,0,0,0,7
7,0,0,0,7,21,21,21,7,29,29,29,7,29,29,29,7,29,29,29,7,0,0,0,7
1,6,6,6,1,6,6,6,1,6,6,6,1,6,6,6,1,6,6,6,1,0,0,0,1
