1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,1,6,6,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,0,1,1,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,0,0,0,7
7,0,23,0,23,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,7
7,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,23,0,23,0,0,7
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,0,0,0,0,0,1,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,7
7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7
7,1,1,1,0,0,0,0,0,0,0,21,0,0,0,0,23,0,23,0,0,0,0,0,7
7,23,0,23,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7
7,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,1,1,1,7
7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,7
7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,7
7,0,0,0,23,0,23,0,0,0,21,0,0,0,0,1,1,1,0,0,0,0,0,0,7
7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,23,0,23,0,0,0,0,0,0,7
7,0,0,0,0,0,0,0,0,23,25,23,0,0,0,0,0,0,0,0,0,0,0,0,7
1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
