1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
7,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,7
7,1,1,7,6,6,6,6,6,7,1,1,1,1,1,7,6,6,6,6,6,7,1,1,7
7,6,6,7,0,0,0,0,0,7,6,6,6,6,6,7,1,1,1,1,1,7,6,6,7
7,1,1,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,7,1,1,7
7,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,6,7,1,1,7
7,1,1,7,0,0,0,0,0,1,1,0,25,0,0,1,1,1,1,1,1,7,1,1,7
7,6,6,7,0,0,0,0,0,7,1,1,1,0,0,1,1,1,1,1,1,7,6,6,7
7,1,1,7,6,6,6,6,6,1,6,6,6,6,0,0,6,6,6,6,6,7,1,1,7
7,1,1,7,1,1,7,40,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,1,7
7,1,1,7,1,1,7,36,0,0,0,0,25,0,0,0,0,0,0,0,0,7,1,1,7
7,6,6,7,6,6,7,1,0,1,6,6,6,6,6,1,6,6,6,6,6,7,6,6,7
7,1,1,7,1,1,7,29,29,29,1,1,0,1,1,1,23,0,0,0,23,7,1,1,7
7,1,1,7,1,1,7,29,29,29,1,1,0,1,1,1,0,0,0,0,0,7,1,1,7
7,1,1,7,1,1,7,29,29,29,0,0,25,0,0,0,0,0,1,0,0,0,1,1,7
7,6,6,7,6,6,7,6,6,6,6,6,6,6,6,6,0,0,23,0,0,7,6,6,7
7,1,1,7,1,1,7,1,1,7,0,0,0,0,0,0,0,0,0,0,0,7,1,1,7
7,1,1,7,1,1,7,1,1,7,0,0,0,0,0,0,0,0,0,0,1,7,1,1,7
1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,1,21,0,21,1,1,6,6,1
